,Year,Team,Power 5 School,Games,W,L,Win Pct,RPG,OPP RPG,REB MAR,FGPG,FGAPG,FG%,OPP FGPG,OPP FGAPG,OPP FG%,3FGPG,3FGAPG,3FG%,OPP 3FGPG,OPP 3FGAPG,OPP 3FG%,FTPG,FTAPG,FT%,PPG,OPP PPG,SCR MAR,ASTPG,TOPG,AST/TO Ratio,Seed,Record,Berth type,Overall rank,Placement
173,2015,Florida St. (ACC),True,33,17,16,51.5,33.6,32.4,1.2,23.12121212121212,50.57575757575758,45.7,23.21212121212121,55.30303030303031,42.0,4.454545454545454,14.242424242424242,31.3,5.848484848484849,18.0,32.5,15.87878787878788,23.727272727272727,66.9,66.6,67.0,-0.4,11.515151515151516,14.484848484848484,0.79,DNP,DNP,DNP,DNP,DNP
174,2015,Portland (WCC),False,33,17,16,51.5,35.5,31.7,3.8,24.545454545454547,55.30303030303031,44.4,23.848484848484848,55.121212121212125,43.3,6.545454545454546,17.393939393939394,37.6,6.0606060606060606,17.90909090909091,33.8,14.515151515151516,20.24242424242424,71.7,70.2,68.3,1.9,14.727272727272728,12.181818181818182,1.21,DNP,DNP,DNP,DNP,DNP
175,2015,Southern U. (SWAC),False,35,18,17,51.4,36.1,36.4,-0.3,22.88571428571429,54.142857142857146,42.3,21.257142857142856,54.57142857142857,39.0,4.285714285714286,13.82857142857143,31.0,5.171428571428572,17.285714285714285,29.9,14.485714285714286,22.142857142857142,65.4,64.5,63.6,0.9,10.257142857142858,13.2,0.78,DNP,DNP,DNP,DNP,DNP
176,2015,Delaware St. (MEAC),False,36,18,18,50.0,38.2,37.2,1.0,24.666666666666668,58.94444444444444,41.8,25.47222222222222,60.05555555555556,42.4,7.833333333333333,22.166666666666668,35.3,7.333333333333333,22.08333333333333,33.2,13.194444444444445,18.666666666666668,70.7,70.4,72.4,-2.1,11.944444444444445,13.444444444444445,0.89,DNP,DNP,DNP,DNP,DNP
177,2015,Morehead St. (OVC),False,34,17,17,50.0,35.4,31.0,4.5,25.11764705882353,56.76470588235294,44.2,21.08823529411765,48.55882352941177,43.4,6.470588235294118,18.794117647058822,34.4,5.352941176470588,15.794117647058824,33.9,14.411764705882351,20.11764705882353,71.6,71.1,66.3,4.8,14.558823529411764,13.588235294117649,1.07,DNP,DNP,DNP,DNP,DNP
178,2015,Tennessee (SEC),True,32,16,16,50.0,32.5,31.1,1.4,22.65625,53.3125,42.5,21.03125,47.90625,43.9,6.0625,18.3125,33.1,7.625,20.65625,36.9,11.90625,17.21875,69.1,63.3,64.2,-0.9,10.9375,12.09375,0.9,DNP,DNP,DNP,DNP,DNP
179,2015,Saint Francis (PA) (NEC),False,32,16,16,50.0,31.2,34.1,-2.9,22.625,51.65625,43.8,23.25,53.6875,43.3,7.0625,21.15625,33.4,6.0625,19.1875,31.6,12.09375,18.0,67.2,64.4,64.1,0.3,11.75,12.4375,0.94,DNP,DNP,DNP,DNP,DNP
180,2015,Michigan (Big Ten),True,32,16,16,50.0,30.2,34.1,-3.9,22.9375,53.875,42.6,23.875,53.1875,44.9,7.8125,21.75,35.9,6.5,18.9375,34.3,11.03125,14.625,75.4,64.7,63.9,0.8,11.9375,9.5625,1.25,DNP,DNP,DNP,DNP,DNP
181,2015,Howard (MEAC),False,32,16,16,50.0,34.7,33.1,1.6,21.71875,50.65625,42.9,20.59375,53.03125,38.8,4.65625,15.65625,29.7,6.59375,20.90625,31.5,15.40625,22.03125,69.9,63.5,62.6,0.9,8.4375,16.15625,0.52,DNP,DNP,DNP,DNP,DNP
182,2015,Quinnipiac (MAAC),False,30,15,15,50.0,45.4,33.0,12.4,23.83333333333333,60.43333333333333,39.4,23.7,59.56666666666667,39.8,5.5,17.9,30.7,6.433333333333334,18.33333333333333,35.1,16.566666666666666,21.433333333333334,77.3,69.7,67.5,2.2,13.866666666666667,13.866666666666667,1.0,DNP,DNP,DNP,DNP,DNP
183,2015,Northern Colo. (Big Sky),False,30,15,15,50.0,32.6,33.2,-0.6,26.8,56.36666666666667,47.5,25.1,52.766666666666666,47.6,6.8,17.833333333333332,38.1,8.133333333333333,20.633333333333333,39.4,14.333333333333334,20.066666666666663,71.4,74.7,73.4,1.3,12.333333333333334,10.433333333333334,1.18,DNP,DNP,DNP,DNP,DNP
184,2015,Army West Point (Patriot),False,30,15,15,50.0,34.4,35.5,-1.0,25.966666666666665,58.93333333333333,44.1,25.73333333333333,56.13333333333333,45.8,7.566666666666666,23.23333333333333,32.6,5.7,16.066666666666666,35.5,12.633333333333333,18.566666666666663,68.0,72.1,72.1,0.0,14.566666666666666,13.2,1.1,DNP,DNP,DNP,DNP,DNP
185,2015,Lamar University (Southland),False,30,15,15,50.0,35.4,33.0,2.4,25.0,55.266666666666666,45.2,24.1,53.266666666666666,45.2,5.633333333333334,17.733333333333334,31.8,6.566666666666666,18.5,35.5,15.9,23.366666666666667,68.0,71.5,71.1,0.5,13.066666666666666,15.5,0.84,DNP,DNP,DNP,DNP,DNP
186,2015,Mount St. Mary's (NEC),False,30,15,15,50.0,32.6,35.0,-2.4,22.066666666666663,54.833333333333336,40.2,23.4,52.6,44.5,7.6,23.03333333333333,33.0,5.4,15.5,34.8,11.366666666666667,16.666666666666668,68.2,63.1,64.8,-1.7,11.4,12.233333333333333,0.93,DNP,DNP,DNP,DNP,DNP
187,2015,Hampton (MEAC),False,35,17,18,48.6,36.9,36.7,0.2,22.742857142857144,55.97142857142857,40.6,22.714285714285715,54.97142857142857,41.3,5.542857142857143,18.228571428571428,30.4,5.628571428571429,16.6,33.9,16.0,24.542857142857144,65.2,67.0,68.2,-1.2,10.628571428571428,14.114285714285714,0.75,16.0,16–17,Auto,68.0,64.0
188,2015,Colgate (Patriot),False,33,16,17,48.5,30.1,30.9,-0.8,24.363636363636363,50.333333333333336,48.4,23.03030303030303,52.09090909090909,44.2,7.666666666666667,19.666666666666668,39.0,6.393939393939394,16.818181818181817,38.0,9.575757575757576,13.727272727272728,69.8,66.0,64.4,1.6,13.515151515151516,11.484848484848484,1.18,DNP,DNP,DNP,DNP,DNP
189,2015,Oakland (Horizon),False,33,16,17,48.5,33.6,33.5,0.1,25.96969696969697,56.18181818181818,46.2,26.87878787878788,57.45454545454545,46.8,7.848484848484849,21.696969696969692,36.2,7.575757575757576,20.51515151515152,36.9,14.454545454545457,21.060606060606062,68.6,74.2,75.2,-1.0,15.666666666666666,12.606060606060606,1.24,DNP,DNP,DNP,DNP,DNP
190,2015,Florida (SEC),True,33,16,17,48.5,33.2,32.1,1.1,23.21212121212121,53.42424242424242,43.4,20.393939393939394,49.93939393939394,40.8,6.606060606060606,20.424242424242426,32.3,5.151515151515151,15.727272727272728,32.8,10.636363636363637,16.757575757575758,63.5,63.7,60.0,3.7,13.06060606060606,12.393939393939394,1.05,DNP,DNP,DNP,DNP,DNP
191,2015,Long Beach St. (Big West),False,33,16,17,48.5,34.1,35.7,-1.6,23.060606060606062,54.81818181818182,42.1,23.181818181818183,54.57575757575758,42.5,6.96969696969697,20.363636363636363,34.2,6.818181818181818,20.666666666666668,33.0,13.212121212121213,19.33333333333333,68.3,66.3,67.3,-1.0,11.181818181818182,13.484848484848484,0.83,DNP,DNP,DNP,DNP,DNP
192,2015,FIU (C-USA),False,33,16,17,48.5,34.2,34.7,-0.5,22.696969696969692,51.333333333333336,44.2,22.51515151515152,55.03030303030303,40.9,4.575757575757576,14.757575757575758,31.0,6.818181818181818,20.75757575757576,32.8,12.454545454545457,19.60606060606061,63.5,62.4,65.2,-2.8,11.333333333333334,14.93939393939394,0.76,DNP,DNP,DNP,DNP,DNP
193,2015,Indiana St. (MVC),False,31,15,16,48.4,32.5,34.9,-2.4,21.967741935483872,51.64516129032258,42.5,23.35483870967742,54.80645161290322,42.6,7.258064516129032,20.35483870967742,35.7,6.387096774193548,16.677419354838708,38.3,15.258064516129032,21.741935483870968,70.2,66.5,67.8,-1.3,12.838709677419354,14.096774193548388,0.91,DNP,DNP,DNP,DNP,DNP
194,2015,McNeese (Southland),False,31,15,16,48.4,36.1,37.3,-1.3,25.548387096774192,60.41935483870968,42.3,25.64516129032258,56.903225806451616,45.1,6.225806451612903,20.0,31.1,6.838709677419355,19.70967741935484,34.7,12.161290322580646,18.677419354838708,65.1,69.5,71.3,-1.8,13.193548387096774,10.741935483870968,1.23,DNP,DNP,DNP,DNP,DNP
195,2015,UNC Asheville (Big South),False,31,15,16,48.4,36.2,35.4,0.8,25.161290322580644,57.2258064516129,44.0,23.93548387096774,56.45161290322581,42.4,7.516129032258065,21.032258064516128,35.7,6.451612903225806,19.548387096774192,33.0,14.483870967741936,19.967741935483872,72.5,72.3,70.4,1.9,13.64516129032258,14.096774193548388,0.97,DNP,DNP,DNP,DNP,DNP
196,2015,New Mexico (Mountain West),False,31,15,16,48.4,34.9,30.1,4.8,22.12903225806452,51.25806451612903,43.2,20.741935483870968,51.64516129032258,40.2,4.774193548387097,15.516129032258064,30.8,6.774193548387097,21.548387096774192,31.4,12.935483870967742,19.64516129032258,65.8,62.0,60.2,1.8,12.838709677419354,12.64516129032258,1.02,DNP,DNP,DNP,DNP,DNP
197,2015,San Diego (WCC),False,31,15,16,48.4,32.8,33.8,-1.0,22.258064516129032,52.74193548387097,42.2,21.774193548387096,50.516129032258064,43.1,6.193548387096774,18.096774193548388,34.2,4.741935483870968,14.064516129032258,33.7,14.0,20.387096774193548,68.7,64.7,62.9,1.8,12.516129032258064,11.774193548387096,1.06,DNP,DNP,DNP,DNP,DNP
198,2015,Tulane (AAC),False,31,15,16,48.4,34.7,33.0,1.7,22.548387096774192,54.83870967741935,41.1,23.29032258064516,52.096774193548384,44.7,6.419354838709677,19.677419354838708,32.6,5.096774193548387,15.387096774193548,33.1,12.129032258064516,18.677419354838708,64.9,63.6,64.0,-0.4,11.258064516129032,12.806451612903226,0.88,DNP,DNP,DNP,DNP,DNP
199,2015,Dartmouth (Ivy League),False,29,14,15,48.3,32.7,31.9,0.8,22.655172413793103,52.06896551724138,43.5,21.03448275862069,48.82758620689656,43.1,5.965517241379311,17.24137931034483,34.6,6.620689655172414,18.689655172413797,35.4,12.0,18.58620689655172,64.6,63.3,63.1,0.2,12.310344827586206,12.862068965517242,0.96,DNP,DNP,DNP,DNP,DNP
200,2015,Saint Peter's (MAAC),False,34,16,18,47.1,32.6,32.4,0.2,20.529411764705884,49.85294117647059,41.2,19.235294117647054,48.64705882352941,39.5,5.676470588235294,16.558823529411764,34.3,5.5,17.647058823529413,31.2,14.470588235294118,21.91176470588235,66.0,61.2,60.2,1.0,10.117647058823527,12.147058823529411,0.83,DNP,DNP,DNP,DNP,DNP
201,2015,Colorado (Pac-12),True,34,16,18,47.1,37.3,32.4,5.0,23.88235294117647,54.73529411764706,43.6,23.735294117647054,56.0,42.4,5.264705882352941,15.735294117647058,33.5,7.323529411764706,20.735294117647054,35.3,15.941176470588236,22.352941176470587,71.3,69.0,68.1,0.8,11.764705882352942,13.235294117647058,0.89,DNP,DNP,DNP,DNP,DNP
202,2015,Western Caro. (SoCon),False,32,15,17,46.9,35.3,35.0,0.3,24.96875,57.46875,43.4,22.3125,52.5,42.5,6.15625,18.0,34.2,7.59375,21.375,35.5,14.25,20.34375,70.0,70.3,71.4,-1.0,11.71875,13.59375,0.86,DNP,DNP,DNP,DNP,DNP
203,2015,Sacred Heart (NEC),False,32,15,17,46.9,38.3,36.7,1.6,27.3125,59.71875,45.7,26.125,60.59375,43.1,5.28125,16.53125,31.9,7.15625,20.96875,34.1,13.84375,21.40625,64.7,73.8,74.0,-0.2,14.65625,13.71875,1.07,DNP,DNP,DNP,DNP,DNP
204,2015,Northwestern (Big Ten),True,32,15,17,46.9,32.9,33.5,-0.7,22.71875,52.15625,43.6,22.625,54.375,41.6,7.125,19.84375,35.9,7.40625,19.65625,37.7,10.90625,14.90625,73.2,63.5,64.6,-1.1,14.375,11.15625,1.29,DNP,DNP,DNP,DNP,DNP
205,2015,Fresno St. (Mountain West),False,32,15,17,46.9,31.6,34.7,-3.2,22.65625,52.875,42.8,22.4375,51.875,43.3,5.59375,17.46875,32.0,6.15625,17.75,34.7,14.28125,20.6875,69.0,65.2,66.3,-1.2,10.5,11.1875,0.94,DNP,DNP,DNP,DNP,DNP
206,2015,Kansas St. (Big 12),True,32,15,17,46.9,31.7,30.3,1.4,21.5625,49.78125,43.3,22.375,50.40625,44.4,4.40625,13.15625,33.5,5.375,16.0625,33.5,15.46875,22.875,67.6,63.0,63.8,-0.8,13.03125,13.25,0.98,DNP,DNP,DNP,DNP,DNP
207,2015,UTSA (C-USA),False,30,14,16,46.7,35.7,33.5,2.2,23.9,56.7,42.2,25.2,56.03333333333333,45.0,6.366666666666666,19.566666666666663,32.5,8.0,22.03333333333333,36.3,16.5,23.6,69.9,70.7,70.4,0.3,12.333333333333334,12.333333333333334,1.0,DNP,DNP,DNP,DNP,DNP
208,2015,Milwaukee (Horizon),False,30,14,16,46.7,32.7,33.6,-0.8,21.966666666666665,52.13333333333333,42.1,25.3,56.1,45.1,7.033333333333333,20.8,33.8,6.2,15.833333333333334,39.2,14.466666666666669,19.633333333333333,73.7,65.4,69.2,-3.8,12.933333333333334,12.733333333333333,1.02,DNP,DNP,DNP,DNP,DNP
209,2015,Holy Cross (Patriot),False,30,14,16,46.7,31.0,32.7,-1.7,23.066666666666663,54.766666666666666,42.1,23.4,49.86666666666667,46.9,6.3,18.566666666666663,33.9,6.0,16.1,37.3,13.533333333333331,18.933333333333334,71.5,66.0,67.3,-1.4,11.133333333333333,10.933333333333334,1.02,DNP,DNP,DNP,DNP,DNP
210,2015,Hartford (America East),False,30,14,16,46.7,31.2,34.8,-3.6,21.5,53.2,40.4,22.23333333333333,50.1,44.4,7.833333333333333,24.066666666666663,32.5,5.633333333333334,17.666666666666668,31.9,11.1,15.9,69.8,61.9,64.1,-2.2,12.066666666666666,12.133333333333333,0.99,DNP,DNP,DNP,DNP,DNP
211,2015,Columbia (Ivy League),False,28,13,15,46.4,32.7,30.3,2.4,22.75,51.892857142857146,43.8,21.857142857142858,50.60714285714285,43.2,8.714285714285714,23.928571428571427,36.4,4.964285714285714,15.107142857142858,32.9,10.642857142857142,14.857142857142858,71.6,64.9,62.0,2.8,11.892857142857142,11.714285714285714,1.02,DNP,DNP,DNP,DNP,DNP
212,2015,Prairie View (SWAC),False,33,15,18,45.5,32.5,38.5,-6.0,24.90909090909091,58.27272727272727,42.7,23.181818181818183,53.06060606060606,43.7,5.363636363636363,16.12121212121212,33.3,4.727272727272728,16.181818181818183,29.2,11.818181818181818,18.272727272727277,64.7,67.0,69.1,-2.1,10.727272727272728,14.272727272727272,0.75,DNP,DNP,DNP,DNP,DNP
213,2015,Elon (CAA),False,33,15,18,45.5,34.9,37.1,-2.2,24.454545454545453,57.75757575757576,42.3,24.272727272727277,54.72727272727273,44.4,7.272727272727272,20.727272727272727,35.1,6.303030303030303,18.666666666666668,33.8,14.393939393939394,21.060606060606062,68.3,70.6,70.6,0.0,11.93939393939394,13.333333333333334,0.9,DNP,DNP,DNP,DNP,DNP
214,2015,Detroit Mercy (Horizon),False,33,15,18,45.5,33.6,33.8,-0.2,25.454545454545453,57.24242424242424,44.5,23.393939393939394,52.15151515151515,44.9,7.0,18.24242424242424,38.4,7.121212121212121,20.96969696969697,34.0,12.818181818181818,18.75757575757576,68.3,70.7,70.8,0.0,13.454545454545457,13.212121212121213,1.02,DNP,DNP,DNP,DNP,DNP
215,2015,Lipscomb (ASUN),False,31,14,17,45.2,35.9,36.4,-0.5,23.90322580645161,57.064516129032256,41.9,24.64516129032258,54.903225806451616,44.9,8.161290322580646,24.83870967741936,32.9,8.451612903225806,22.548387096774192,37.5,16.032258064516128,23.06451612903226,69.5,72.0,74.9,-2.9,13.935483870967742,13.290322580645162,1.05,DNP,DNP,DNP,DNP,DNP
216,2015,Texas St. (Sun Belt),False,31,14,17,45.2,32.4,34.8,-2.5,21.41935483870968,53.064516129032256,40.4,20.70967741935484,50.354838709677416,41.1,5.129032258064516,16.322580645161292,31.4,5.129032258064516,17.032258064516128,30.1,13.483870967741936,19.548387096774192,69.0,61.5,59.8,1.6,11.129032258064516,12.741935483870968,0.87,DNP,DNP,DNP,DNP,DNP
217,2015,North Texas (C-USA),False,31,14,17,45.2,35.3,36.0,-0.7,23.41935483870968,54.12903225806452,43.3,23.451612903225808,55.774193548387096,42.0,4.741935483870968,15.774193548387096,30.1,7.483870967741935,22.225806451612904,33.7,13.741935483870968,21.83870967741936,62.9,65.3,68.2,-2.8,10.0,13.548387096774194,0.74,DNP,DNP,DNP,DNP,DNP
218,2015,Air Force (Mountain West),False,31,14,17,45.2,30.0,30.8,-0.8,23.93548387096774,50.483870967741936,47.4,22.387096774193548,50.67741935483871,44.2,7.483870967741935,20.161290322580644,37.1,8.129032258064516,22.516129032258064,36.1,10.35483870967742,15.709677419354838,65.9,65.7,65.1,0.6,15.580645161290322,11.806451612903226,1.32,DNP,DNP,DNP,DNP,DNP
219,2015,UC Riverside (Big West),False,31,14,17,45.2,34.8,33.2,1.6,22.806451612903224,54.54838709677419,41.8,22.29032258064516,52.516129032258064,42.4,6.67741935483871,19.451612903225808,34.3,6.0,15.709677419354838,38.2,13.03225806451613,19.096774193548388,68.2,65.3,66.1,-0.8,12.870967741935484,13.32258064516129,0.97,DNP,DNP,DNP,DNP,DNP
220,2015,Cal Poly (Big West),False,29,13,16,44.8,34.6,33.1,1.4,21.379310344827587,54.793103448275865,39.0,21.448275862068964,50.310344827586206,42.6,5.724137931034483,18.379310344827587,31.1,5.758620689655173,16.517241379310345,34.9,11.93103448275862,17.448275862068964,68.4,60.4,59.3,1.1,10.172413793103448,8.793103448275861,1.16,DNP,DNP,DNP,DNP,DNP
221,2015,Charlotte (C-USA),False,32,14,18,43.8,36.4,34.5,1.9,26.8125,57.9375,46.3,25.5625,58.15625,44.0,6.28125,16.6875,37.6,7.78125,21.34375,36.5,13.90625,21.40625,65.0,73.8,72.4,1.4,13.65625,13.59375,1.0,DNP,DNP,DNP,DNP,DNP
222,2015,Santa Clara (WCC),False,32,14,18,43.8,29.9,33.9,-4.0,22.21875,52.34375,42.4,22.75,50.6875,44.9,6.9375,19.875,34.9,6.5625,17.40625,37.7,11.96875,16.25,73.7,63.3,66.8,-3.4,11.84375,10.59375,1.12,DNP,DNP,DNP,DNP,DNP
223,2015,San Francisco (WCC),False,32,14,18,43.8,34.8,34.1,0.7,24.46875,54.21875,45.1,23.09375,54.28125,42.5,6.34375,18.625,34.1,7.03125,19.78125,35.5,13.9375,22.15625,62.9,69.2,67.7,1.5,13.84375,11.75,1.18,DNP,DNP,DNP,DNP,DNP
224,2015,Weber St. (Big Sky),False,30,13,17,43.3,33.2,33.1,0.1,21.366666666666667,50.6,42.2,25.1,56.0,44.8,7.233333333333333,20.23333333333333,35.7,5.566666666666666,15.566666666666666,35.8,17.033333333333335,22.766666666666666,74.8,67.0,68.0,-1.0,11.933333333333334,13.4,0.89,DNP,DNP,DNP,DNP,DNP
225,2015,Southeast Mo. St. (OVC),False,30,13,17,43.3,35.0,34.5,0.4,24.73333333333333,56.2,44.0,23.433333333333334,53.7,43.6,6.3,18.433333333333334,34.2,6.8,17.066666666666666,39.8,13.8,20.7,66.7,69.6,68.8,0.8,12.6,13.133333333333333,0.96,DNP,DNP,DNP,DNP,DNP
226,2015,Idaho (Big Sky),False,30,13,17,43.3,36.2,32.2,4.0,26.83333333333333,57.53333333333333,46.6,25.466666666666665,56.66666666666666,44.9,7.866666666666666,19.066666666666663,41.3,8.833333333333334,25.03333333333333,35.3,15.166666666666666,21.4,70.9,76.7,75.6,1.1,13.5,12.0,1.13,DNP,DNP,DNP,DNP,DNP
227,2015,Cornell (Ivy League),False,30,13,17,43.3,32.7,36.4,-3.7,20.5,51.93333333333333,39.5,20.166666666666668,51.86666666666667,38.9,6.033333333333333,19.3,31.3,6.366666666666666,19.433333333333334,32.8,15.233333333333333,20.33333333333333,74.9,62.3,61.3,1.0,10.4,11.966666666666669,0.87,DNP,DNP,DNP,DNP,DNP
228,2015,Boston U. (Patriot),False,30,13,17,43.3,31.8,31.0,0.8,22.266666666666666,49.93333333333333,44.6,24.366666666666667,54.0,45.1,7.733333333333333,21.03333333333333,36.8,8.066666666666666,21.8,37.0,15.633333333333333,22.466666666666665,69.6,67.9,69.5,-1.6,12.266666666666667,12.3,1.0,DNP,DNP,DNP,DNP,DNP
229,2015,Auburn (SEC),True,35,15,20,42.9,31.5,37.1,-5.5,21.714285714285715,53.71428571428572,40.4,25.34285714285714,54.05714285714286,46.9,7.2,20.77142857142857,34.7,5.857142857142857,17.62857142857143,33.2,17.314285714285713,26.0,66.6,67.9,72.1,-4.1,10.742857142857142,12.914285714285716,0.83,DNP,DNP,DNP,DNP,DNP
230,2015,SIUE (OVC),False,28,12,16,42.9,34.6,35.3,-0.6,23.571428571428573,54.71428571428572,43.1,23.464285714285715,55.25,42.5,7.071428571428571,18.607142857142858,38.0,6.392857142857143,18.071428571428573,35.4,13.964285714285714,20.678571428571427,67.5,68.2,67.3,0.9,12.321428571428571,13.392857142857142,0.92,DNP,DNP,DNP,DNP,DNP
231,2015,Houston Baptist (Southland),False,28,12,16,42.9,37.9,31.6,6.3,26.0,57.0,45.6,25.0,56.32142857142857,44.4,4.607142857142857,14.25,32.3,6.357142857142857,17.678571428571427,36.0,15.821428571428571,21.821428571428573,72.5,72.4,73.7,-1.3,12.428571428571429,15.321428571428571,0.81,DNP,DNP,DNP,DNP,DNP
232,2015,Kansas City (WAC),False,33,14,19,42.4,31.4,35.5,-4.1,21.90909090909091,53.81818181818182,40.7,23.272727272727277,51.66666666666666,45.0,6.545454545454546,19.666666666666668,33.3,6.2727272727272725,18.303030303030305,34.3,15.212121212121213,21.939393939393938,69.3,65.6,66.7,-1.2,11.393939393939394,13.424242424242424,0.85,DNP,DNP,DNP,DNP,DNP
233,2015,Creighton (Big East),False,33,14,19,42.4,34.5,32.5,2.0,22.60606060606061,53.81818181818182,42.0,23.60606060606061,53.96969696969697,43.7,7.9393939393939394,23.0,34.5,7.333333333333333,19.272727272727277,38.1,14.151515151515152,19.51515151515152,72.5,67.3,66.9,0.4,13.606060606060606,11.848484848484848,1.15,DNP,DNP,DNP,DNP,DNP
234,2015,CSU Bakersfield (WAC),False,33,14,19,42.4,34.6,29.8,4.8,21.666666666666668,51.60606060606061,42.0,19.60606060606061,47.63636363636363,41.2,5.636363636363637,16.78787878787879,33.6,6.666666666666667,18.363636363636363,36.3,14.666666666666666,20.272727272727277,72.3,63.6,61.5,2.2,12.93939393939394,12.393939393939394,1.04,DNP,DNP,DNP,DNP,DNP
235,2015,East Carolina (AAC),False,33,14,19,42.4,31.8,34.9,-3.2,22.727272727272727,53.84848484848485,42.2,23.818181818181817,53.57575757575758,44.5,7.0606060606060606,20.09090909090909,35.1,6.03030303030303,19.272727272727277,31.3,11.606060606060606,17.060606060606062,68.0,64.1,65.9,-1.8,13.424242424242424,11.484848484848484,1.17,DNP,DNP,DNP,DNP,DNP
236,2015,Saint Joseph's (Atlantic 10),False,31,13,18,41.9,35.5,35.3,0.1,22.193548387096776,54.96774193548387,40.4,23.29032258064516,54.903225806451616,42.4,5.387096774193548,18.032258064516128,29.9,6.419354838709677,18.451612903225808,34.8,11.903225806451612,19.35483870967742,61.5,61.7,64.5,-2.8,12.709677419354838,12.483870967741936,1.02,DNP,DNP,DNP,DNP,DNP
237,2015,Little Rock (Sun Belt),False,31,13,18,41.9,34.3,36.9,-2.6,23.90322580645161,57.38709677419355,41.7,24.161290322580644,54.45161290322581,44.4,7.064516129032258,20.516129032258064,34.4,7.193548387096774,19.41935483870968,37.0,14.35483870967742,20.387096774193548,70.4,69.2,70.3,-1.1,12.258064516129032,10.516129032258064,1.17,DNP,DNP,DNP,DNP,DNP
238,2015,Brown (Ivy League),False,31,13,18,41.9,36.4,34.8,1.6,22.12903225806452,52.354838709677416,42.3,24.451612903225808,57.903225806451616,42.2,5.645161290322581,17.70967741935484,31.9,6.0,17.838709677419356,33.6,16.161290322580644,23.451612903225808,68.9,66.1,69.2,-3.1,11.903225806451612,14.838709677419354,0.8,DNP,DNP,DNP,DNP,DNP
239,2015,Washington St. (Pac-12),True,31,13,18,41.9,33.1,35.8,-2.7,23.967741935483872,55.2258064516129,43.4,27.93548387096774,59.67741935483871,46.8,6.903225806451613,20.193548387096776,34.2,6.612903225806452,17.677419354838708,37.4,15.774193548387096,21.90322580645161,72.0,70.6,76.5,-5.9,14.612903225806452,11.838709677419354,1.23,DNP,DNP,DNP,DNP,DNP
240,2015,Nebraska (Big Ten),True,31,13,18,41.9,33.0,35.0,-2.0,21.41935483870968,52.03225806451613,41.2,21.193548387096776,52.483870967741936,40.4,5.193548387096774,18.258064516129032,28.4,6.709677419354839,20.06451612903226,33.4,13.419354838709678,18.967741935483872,70.7,61.5,63.1,-1.7,10.161290322580646,12.548387096774194,0.81,DNP,DNP,DNP,DNP,DNP
241,2015,App State (Sun Belt),False,29,12,17,41.4,34.8,35.0,-0.1,21.96551724137931,55.241379310344826,39.8,25.344827586206897,55.310344827586206,45.8,6.413793103448276,20.27586206896552,31.6,5.241379310344827,16.275862068965516,32.2,13.137931034482758,18.55172413793104,70.8,63.5,70.1,-6.6,10.96551724137931,13.724137931034482,0.8,DNP,DNP,DNP,DNP,DNP
242,2015,Boston College (ACC),True,32,13,19,40.6,30.7,33.3,-2.6,23.21875,52.09375,44.6,23.1875,52.5625,44.1,6.46875,19.9375,32.4,5.53125,16.53125,33.5,12.875,18.25,70.5,65.8,67.4,-1.6,13.15625,12.15625,1.08,DNP,DNP,DNP,DNP,DNP
243,2015,Miami (OH) (MAC),False,32,13,19,40.6,30.8,33.1,-2.4,23.09375,52.4375,44.0,23.59375,51.6875,45.6,5.84375,17.0625,34.2,7.34375,21.125,34.8,14.25,20.09375,70.9,66.3,69.6,-3.3,11.71875,12.84375,0.91,DNP,DNP,DNP,DNP,DNP
244,2015,Navy (Patriot),False,32,13,19,40.6,30.7,31.2,-0.5,22.46875,51.15625,43.9,22.375,49.3125,45.4,5.3125,16.1875,32.8,7.1875,18.625,38.6,10.75,16.03125,67.1,61.0,64.3,-3.3,13.21875,12.21875,1.08,DNP,DNP,DNP,DNP,DNP
245,2015,Texas Tech (Big 12),True,32,13,19,40.6,33.5,32.6,0.9,20.375,50.3125,40.5,22.25,52.125,42.7,5.28125,16.375,32.3,6.78125,20.0,33.9,14.875,23.1875,64.2,60.9,64.3,-3.4,11.125,13.8125,0.81,DNP,DNP,DNP,DNP,DNP
246,2015,Samford (SoCon),False,32,13,19,40.6,31.7,34.3,-2.6,24.375,54.875,44.4,24.65625,52.46875,47.0,6.375,18.375,34.7,6.375,16.5,38.6,14.125,20.65625,68.4,69.3,71.9,-2.7,13.21875,12.9375,1.02,DNP,DNP,DNP,DNP,DNP
247,2015,Houston (AAC),False,32,13,19,40.6,35.3,36.3,-1.0,22.03125,56.09375,39.3,23.6875,54.46875,43.5,8.09375,25.28125,32.0,6.09375,18.09375,33.7,12.21875,17.96875,68.0,64.4,65.5,-1.2,11.75,13.28125,0.88,DNP,DNP,DNP,DNP,DNP
248,2015,Marquette (Big East),False,32,13,19,40.6,31.3,35.8,-4.6,23.1875,53.09375,43.7,23.8125,55.84375,42.6,6.46875,18.8125,34.4,7.3125,20.3125,36.0,12.25,19.0,64.5,65.1,67.0,-1.9,14.96875,12.5625,1.19,DNP,DNP,DNP,DNP,DNP
249,2015,Wake Forest (ACC),True,32,13,19,40.6,37.5,34.4,3.1,23.8125,56.53125,42.1,25.78125,57.3125,45.0,6.4375,19.1875,33.6,6.8125,20.15625,33.8,14.96875,23.46875,63.8,69.0,72.1,-3.1,14.09375,13.375,1.05,DNP,DNP,DNP,DNP,DNP
